"frequency","amplitude","phase"
0.0,366.16072070892807,0.9199457195433722
-9.086778736937755e-05,75.09359932593038,-0.2534149475244443
-0.0003634711494775102,70.91904466471352,0.21422720540335483
9.086778736937755e-05,67.15710619505171,3.006456354161584
0.0001817355747387551,57.52167600794041,2.9900925368915447
0.00027260336210813266,49.131387924234225,2.433390646331435
-0.00027260336210813266,27.82769199034788,-1.3969122355708203
0.0005452067242162653,27.53797902182202,2.3244238033492053
-0.0001817355747387551,26.74997270136451,-0.31478479126167735
0.0003634711494775102,26.08882440679766,-1.4567146910971986
0.00045433893684688776,25.008776091967583,2.2500859258983636
0.0006360745115856429,24.135328593904298,1.9382631941251098
-0.00045433893684688776,23.731710335701216,-0.9878123508100923
-0.0007269422989550204,22.763296312099392,-1.1265199834858184
-0.0005452067242162653,17.02540364228483,-1.039864402736872
-0.0006360745115856429,14.416176605862553,-0.9225766950831671
-0.0008178100863243979,13.018573493895536,-0.4340805091433792
-0.0009995456610631531,13.007626007135386,-0.24843240014532916
-0.0009086778736937755,11.029860359839317,-0.2576370397648285
-0.0011812812358019081,10.310552382301212,-0.15628080034153236
0.0009086778736937755,9.441017992606119,2.3579286738090666
0.0010904134484325306,9.368783320069129,3.14145500722362
0.0012721490231712858,9.25680434272783,2.659400481494207
-0.0014538845979100408,8.727760354640022,-0.2647179773415167
-0.0013630168105406633,7.988750347353208,-0.43176838586343874
-0.0012721490231712858,7.667005772870256,-0.27929988955724533
0.0011812812358019081,7.331772848402247,-3.038057314606303
0.0009995456610631531,7.189860824006466,2.259046453870229
0.0014538845979100408,7.111688519775925,2.521074075122172
0.0007269422989550204,6.912286071100054,2.3171912956456047
0.0013630168105406633,6.472964869208905,2.495994792023247
0.0015447523852794183,6.321712681879411,2.817068770998701
-0.0010904134484325306,6.01937657813236,0.20052447501378443
0.0019082235347569285,5.715005873980135,2.8152611977802335
0.0008178100863243979,5.171398911002486,2.290819405555198
0.002271694684234439,5.033301001803658,2.625023094871381
0.0016356201726487958,4.9501278663057615,2.509058177457836
-0.0015447523852794183,4.946501874402296,-0.2653054723803904
0.0019990913221263062,4.709189423201001,2.79038645262084
-0.0016356201726487958,4.603691713007016,-0.09627320519048017
-0.0019990913221263062,4.428993153805711,-0.2217128326961689
0.0020899591094956835,4.39995589583265,2.8665462094823564
-0.0019082235347569285,4.2713740593501415,-0.18599743794572693
0.001817355747387551,4.195464754487477,2.617330736959274
-0.0020899591094956835,4.0819705245337925,-0.24407638884267707
-0.0017264879600181735,4.059799443072934,-0.07992668719514859
0.0023625624716038162,3.7450242901128745,2.7085882948315008
0.002453430258973194,3.684081397792539,2.701186541069345
0.0021808268968650612,3.6608036624097773,2.6867351203853116
-0.0025442980463425717,3.6225943908294247,-0.39334091369505797
0.002635165833711949,3.5537580465591296,2.655690137849725
-0.0021808268968650612,3.497824210945163,-0.13045510836470772
0.0017264879600181735,3.426420085159312,2.6722439728841563
0.002816901408450704,3.417476270843883,2.791592129778854
0.0027260336210813267,3.3249132228091227,2.8036018183107854
-0.0029986369831894594,3.23380580069857,-0.4119694144768864
0.0029077691958200817,3.2154555988946543,3.0196414191004033
-0.002271694684234439,3.163208927957857,-0.4697042477648364
-0.001817355747387551,3.158836334345666,-0.6364811769526378
-0.002453430258973194,3.1068790655972363,-0.493282429276463
0.0025442980463425717,3.050991229387145,2.992361328688649
-0.002816901408450704,3.0258825990065192,-0.33934667072067787
0.0029986369831894594,2.970114450335469,2.691715920337017
-0.0030895047705588367,2.9675897232859634,-0.3985261944691018
-0.0032712403452975916,2.9270016700258865,-0.23005588878954178
-0.0027260336210813267,2.9238488377275464,-0.25347361735554563
-0.0023625624716038162,2.9168695242283884,-0.4750391325358109
-0.0031803725579282144,2.913241771375213,-0.42894619363573006
-0.002635165833711949,2.8280981507545557,-0.3367059145475286
0.0031803725579282144,2.800235352360847,2.6443787211244087
0.0032712403452975916,2.7854340104323607,2.8408887288647793
-0.0029077691958200817,2.743846114458539,-0.31188121036917016
0.0030895047705588367,2.648714633030296,2.717125309476797
0.003452975920036347,2.5580338915043375,2.7019981137941547
0.003634711494775102,2.546868075681476,2.688609518957064
-0.0035438437074057244,2.5033003406422147,-0.29355103341004923
-0.003452975920036347,2.414883969343424,-0.28040983254906937
-0.0033621081326669694,2.3808799487053465,-0.2843662743712564
-0.003816447069513857,2.340516588769673,-0.22784985856421766
0.0035438437074057244,2.336365782621305,2.707462020728055
0.00372557928214448,2.333746012555263,2.8800690155016726
-0.00372557928214448,2.286291130211729,-0.17928149597589357
-0.003634711494775102,2.286280826522048,-0.27498197442180217
0.0033621081326669694,2.2824582287926427,2.7715442703840876
0.003816447069513857,2.2047519486056273,2.7693603052822775
-0.003907314856883235,2.155691265474352,-0.2808628482523889
0.00408905043162199,2.150392617348861,2.8597735092627463
0.0044525215810995,2.129679088807997,2.792947930339651
0.0039981826442526125,2.129079902696221,2.703595361688948
-0.00408905043162199,2.021894570037365,-0.3280748071389519
-0.004543389368468878,1.938074203337803,-0.3220389001052711
0.004179918218991367,1.9241183612048518,2.8017572955840713
-0.004270786006360745,1.9211716070916627,-0.3885602237167753
-0.0044525215810995,1.8913310955076297,-0.4328969085515431
-0.0043616537937301225,1.8807606854136625,-0.3099626292786079
0.004543389368468878,1.8772819675927916,2.814060052187961
-0.004634257155838255,1.8738061550156977,-0.3745255352937328
-0.0047251249432076325,1.8495425684012066,-0.3423798566282395
-0.004179918218991367,1.8388547196495737,-0.3654116207999297
0.004634257155838255,1.8240083934153797,2.7381153293607245
0.004270786006360745,1.8022844942839846,2.8311937347120586
-0.00517946388005452,1.7880862315201935,-0.4116423641957514
0.003907314856883235,1.7786818662219162,2.779010160510962
0.00481599273057701,1.7750255521353056,2.7353081299946855
-0.0039981826442526125,1.7738697766495573,-0.2647205425431614
-0.005088596092685143,1.755171040518753,-0.3679561535166192
0.004997728305315766,1.741153933547489,2.7768323332300255
-0.004906860517946388,1.711683457120251,-0.4194758972839962
-0.00481599273057701,1.710273169747217,-0.34141846878652765
0.0043616537937301225,1.7093270387585724,2.79911147884281
0.005088596092685143,1.6766621215248456,2.8576350277543265
0.004906860517946388,1.6691245415215206,2.7380982694256177
-0.005270331667423898,1.6684380402413952,-0.28190074113883457
-0.005361199454793276,1.6561906101205541,-0.27648817700303596
-0.004997728305315766,1.630553599714901,-0.3893304951250536
